"name","orig_id","streetAddress","state","location","platinum"
"UBN PLC OKE ARIN","ADH241956","Oke Arin Market Lagos Island","Lagos","6.46061,3.38522","N"
"UBA 21 ROAD FESTAC AREA","ADH180378","Lagos","Lagos","6.46589,3.29509","N"
"FIRST CITY MONUMENT BANK PLC","ADH150085","Idumota Branch","Lagos","6.46132,3.38969","N"
"ACCESS BANK PLC","ADH160039","16 Obun Eko St","Lagos","6.460648,3.387304","N"
"ECOBANK NIGERIA","ADH050073","7 Sanusi Olusi Street","Lagos","6.460144,3.38469","N"
"UBA NIGERIA","ADH181863","Lagos","Lagos","6.45994,3.38478","N"
"FIRST CITY MONUMENT BANK PLC","ADH150041","Oke Arin Branch","Lagos","6.45991,3.384869","N"
"UBA 20 IJAIYE STR OKEARIN LAGOS","ADH180312","Lagos","Lagos","6.459904,3.385082","N"
"FCMB","ADH151976","12 Oroyinyin Street","Lagos","6.460548,3.38875","N"
"UBA NIGERIA","ADH181841","Lagos","Lagos","6.53687,3.50931","N"
"WEMA BANK PLC","ADH111167","Pelewura Shopping","Lagos","6.46112,3.39281","N"
"WEMA BANK","ADH110111","Alaba","Lagos","6.458187,3.3263","N"
"POLARIS BANK LTD","ADH140756","Festac Branch","Lagos","6.46291,3.29997","N"
"FIRST BANK OF NIGERIA PLC","ADH007680","Fbn Festac 2 Branch","Lagos","6.471612,3.27436","N"
"FIRST BANK OF NIGERIA PLC","ADH001178","208 212 Broad Street","Lagos","6.457882,3.380941","N"
"STANBIC IBTC BANK PLC","ADH170160","25 Offin Road Apongbon","Lagos","6.458144,3.383338","N"
"UBA NIGERIA","ADH180576","Lagos","Lagos","6.47109,3.2741","N"
"STANBIC IBTC BANK PLC","ADH170258","Uch-secretariat Road By Total Garden","OYO","6.458738,3.388678","N"
"FIDELITY BANK PLCIDUMAGBO","ADH200388","18 Idumagbo Avenue Lagos","Lagos","6.458842,3.389499","N"
"ECOBANK NIGERIA PLC","ADH054879","21 Mobil Road","Lagos","6.455187,3.356691","N"
"UBA 43 IDUMAGBO AVENUE LAGOS","ADH181083","Lagos","Lagos","6.45882,3.38966","N"
"FIDELITY BANK PLC BALOGUN","ADH200180","40 Balogun Street","Lagos","6.457931,3.38497","N"
"UBA NIGERIA","ADH180741","Lagos","Lagos","6.45761,3.38323","N"
"FBN PLC","ADH006029","Nnamdi Azikiwe Street","Lagos","6.458254,3.387583","N"
"ACCESS BANK PLC","ADH162909","Nnamdi Azikwe Street","Lagos","6.458137,3.387531","N"
"ECOBANK NIGERIA PLC","ADH057322","2nd Avenue 21 Road","Lagos","6.462231,3.29635","N"
"FIDELITY BANK","ADH201895","Boundary Market","Lagos","6.454363,3.351801","N"
"ECOBANK NIGERIA","ADH052800","137/139 Broad Street,","Lagos","6.456182,3.382435","N"
"KEYSTONE BANK BROAD STREET","ADH191620","127 Broad Street Lagos","Lagos","6.456164,3.382472","N"
"ZENITH BANK","ADH080191","135 Broad Street","Lagos","6.45609,3.382179","N"
"UBN PLC 131 BROAD ST","ADH240032","131 Broad Street Lagos","Lagos","6.456083,3.383091","N"
"UBN PLC BALOGUN","ADH240681","Balogun Market Lagos Island","Lagos","6.45647,3.38569","N"
"WEMA BANK PLC LEKKI BRANCH","ADH111387","2, Roundabout, Beside","Lagos","6.466839,3.423461","N"
"UBN PLC AMUWO ODOFIN","ADH240559","Old Ojo Road Maza Maza Lagos","Lagos","6.45862,3.30565","N"
"UBA 216 BROAD STREET LAGOS","ADH181818","Lagos","Lagos","6.4557,3.38354","N"
"FIDELITY BANK","ADH201950","39 Old Ojo Road Lagos","Lagos","6.4583,3.305047","N"
"GUARANTY TRUST BANK PLC.","ADH090826","Festac Town Second Avenue","Lagos","6.462134,3.290887","N"
"ACCESS BANK PLC","ADH162185","Braod Street 2 Branch","Lagos","6.45535,3.38504","N"
"WEMA BANK PLC","ADH110353","Wema House 27 Nnamdi","Lagos","6.45582,3.38828","N"
"ZENITH BANK","ADH081059","45 Old Ojo Road. First Gate Mazamaza","Lagos","6.45867,3.30094","N"
"UBA NIGERIA","ADH181016","Lagos","Lagos","6.45505,3.38581","N"
"WEMA BANK","ADH110254","Marina","Lagos","6.45471,3.38396","N"
"FIRST BANK OF NIGERIA PLC","ADH001167","Abibu Oki Branch","Lagos","6.454957,3.386607","N"
"UBA NIGERIA","ADH181412","Lagos","Lagos","6.45436,3.38344","N"
"FCMB","ADH151932","1 Davies Street, Untl","Lagos","6.45452,3.38471","N"
"UBA 55 MARINA LAGOS ISLAND","ADH180037","Lagos","Lagos","6.45437,3.38409","N"
"ZENITH BANK","ADH080146","58 Marina","Lagos","6.454168,3.384711","N"
"ZENITH BANK","ADH081400","10 Abibu Oki Street","Lagos","6.454113,3.38654","N"
"POLARIS BANK LTD","ADH140734","Marina Branch","Lagos","6.453771,3.385691","N"
"WEMA BANK","ADH110023","Broad Street","Lagos","6.454224,3.388346","N"
"ACCESS BANK PLC","ADH162899","48 Marina Road","Lagos","6.453673,3.385499","N"
"ACCESS BANK","ADH164109","47 Apapa Road","Lagos","6.455058,3.39418","N"
"FIRST BANK OF NIGERIA PLC","ADH270116","126b Ogudu Road Ogudu Gra","Lagos","6.455058,3.39418","N"
"FCMB","ADH153022","2/4 A.g Leventis Building,iddo","Lagos","6.455058,3.39418","N"
"FIRST BANK OF NIGERIA PLC","ADH270161","1 Industrial Road Olodi Apapa","Lagos","6.455058,3.39418","N"
"UNION BANK OF NIGERIA","ADH244025","4 Mobolaji Bank Anthony Way, M","Lagos","6.455058,3.39418","N"
"ZENITH INTERNATIONAL BANK","ADH083787","76/78 College Road Branch Lago","Lagos","6.455058,3.39418","N"
"FIDELITY BANK PLC SURU ALABA","ADH202225","Folashade Tinubu Ojo","Lagos","6.455058,3.39418","N"
"WEMA BANK ADMIRALTY BRANCH","ADH112036","26, Obafemi Anibaba Street Off","Lagos","6.455058,3.39418","N"
"ACCESS BANK","ADH163933","Plot 650a,32 Road 3rd Avenue","Lagos","6.455058,3.39418","N"
"FIRST CITY MONUMENT BANK PLC","ADH151460","Marina Brancn","Lagos","6.453152,3.386129","N"
"FIRST BANK MICROFINANCE","ADH006920","93  Broad Street","Lagos","6.453744,3.389519","N"
"ECOBANK NIGERIA","ADH051634","Azikwe Idumota Branch","Lagos","6.453737,3.389706","N"
"HERITAGE BANK ENTREPRISE","ADH231474","134 136 Broad Street","Lagos","6.453614,3.389635","N"
"GUARANTY TRUST BANK PLC","ADH091201","134 Nnamdi Azikiwe Street","Lagos","6.453625,3.389845","N"
"ACCESS BANK PLC","ADH160040","134 136 Broad Street","Lagos","6.453566,3.389659","N"
"WEMA BANK","ADH110847","41/45 Broad Street Lagos","Lagos","6.453537,3.389543","N"
"FBN PLC","ADH005677","Kilometre 7","Lagos","6.464665,3.427497","N"
"GUARANTY TRUST BANK PLC","ADH090134","82 86 Broad Street","Lagos","6.453556,3.389905","N"
"FIRST BANK OF NIGERIA PLC","ADH000023","Stock Exchange House Branch","Lagos","6.45321,3.38861","N"
"UBA DOLPHIN ESTATE","ADH181478","Lagos","Lagos","6.45909,3.41316","N"
"ZENITH INTERNATIONAL BANK","ADH081620","Braod Street  Branch","Lagos","6.45316,3.38997","N"
"ACCESS BANK PLC","ADH160446","78a Old Ojo Road Agbo-amuwo","Lagos","6.45795,3.29295","N"
"FIRST CITY MONUMENT BANK PLC","ADH150029","Tinubu Branch","Lagos","6.452898,3.389182","N"
"FIRST BANK OF NIGERIA PLC","ADH000034","Marina Branch","Lagos","6.452194,3.388401","N"
"UBN PLC STALLION PLAZA","ADH242386","Stallion Plaza Ground Floor","Lagos","6.45205,3.38771","N"
"FCMB","ADH151909","2 Joseph Street","Lagos","6.452514,3.390239","N"
"FIRST BANK OF NIGERIA","ADH000012","Samual Asabia House","Lagos","6.45201,3.38792","N"
"GTBANK","ADH090783","Broad Street","Lagos","6.452434,3.390384","N"
"FIRST CITY MONUMENT BANK PLC","ADH150063","Broad Street","Lagos","6.452434,3.390384","N"
"UBA NIGERIA","ADH182149","Lagos","Lagos","6.45141,3.31742","N"
"FIRST BANK OF NIGERIA PLC","ADH001343","Western House Branch","Lagos","6.45211,3.3909","N"
"KEYSTONE BANK APAPA3","ADH191961","3b Point Road Apapa  Lagos","Lagos","6.44877,3.366776","N"
"ACCESS BANK PLC RET SHOP KATAKO","ADH165045","No  68 And 70 Mallam Kure Street Laranto","Plateau","6.45306,3.39583","N"
"GTBANK OMOLE PHASE2","ADH092444","792shomide Odujirin Avenueomole Phase 2","Lagos","6.45306,3.39583","N"
"ACCESS BANK","ADH166705","166 Lagos  Abeokta  Express  Rd","Lagos","6.45306,3.39583","N"
"FCMB AGEGE ABATTOIR CASH CENTRE","ADH471043","Abattoir Market","Lagos","6.453056,3.395833","N"
"MARINA POST OFFICE NIGERIA","ADH520037","Gpo Building Marina Street","Lagos","6.451398,3.388849","N"
"FIDELITY BANK PLC APAPA PARKLANE","ADH200894","16b Parklane Central Avenue","Lagos","6.448115,3.362389","N"
"POLARIS BANK LTD","ADH142594","Ojokoro","Lagos","6.451137,3.388396","N"
"ZENITH INTERNATIONAL BANK","ADH083732","12 St Patricks Street Alaba. O","Lagos","6.451137,3.388396","N"
"ZENITH BANK","ADH082005","3 Point Road","Lagos","6.448321,3.367009","N"
"FIRST BANK OF NIGERIA PLC","ADH001299","1/5 Odunlami Street","Lagos","6.451334,3.390227","N"
"POLARIS BANK LTD","ADH140086","2, Odunlami Street","Lagos","6.451172,3.390086","N"
"UBA IGBOSERE","ADH182116","Lagos","Lagos","6.45169,3.39543","N"
"UBA 4 WHARF ROADLOKOJA","ADH183623","Wharf Rd","Kogi","6.44765,3.370447","N"
"ZENITH BANK","ADH080135","9 10 Catholic Mission Street","Lagos","6.450983,3.395439","N"
"FIDELITY BANK PLC TRINITY","ADH201378","225 Kirikiri Road By Trinity Bus Stop","Lagos","6.44768,3.32361","N"
"ACCESS BANK","ADH164341","Opposite Dangote Fertilizer Le","Lagos","6.45651,3.41929","N"
"UBN PLC LEWIS","ADH241550","61 Lewis Street Lagos Island","Lagos","6.450956,3.402369","N"
"FBN PLC","ADH005161","Igboshere Road","Lagos","6.450402,3.400136","N"
"STERLING BANK PLC","ADH100419","20 Marina Street","Lagos","6.448941,3.393682","N"
"STERLING BANK PLC","ADI100013","20 Marina","Lagos","6.44879,3.393648","N"
"ACCESS BANK PLC","ADH163328","Owode Area Beside Conoil","OYO","6.445573,3.372956","N"
"ECOBANK NIGERIA","ADH050040","15 Wharf Road","Lagos","6.445318,3.371392","N"
"FCMB","ADH152681","10 Randle Road Apapa","Lagos","6.444837,3.369387","N"
"ACCESS BANK","ADH166903","21 Liverpool Road","Lagos","6.44429,3.36384","N"
"UBA 27 WHARF ROAD APAPA","ADH180455","Lagos","Lagos","6.44503,3.37297","N"
"UBN PLC OKOKOMAIKO","ADH242001","405 Lagos Badagry Expressway","Lagos","6.457855,3.276085","N"
"UBA NIGERIA","ADH181038","Lagos","Lagos","6.44499,3.37314","N"
"POLARIS BANK LTD","ADH141339","Ajegunle Street Opp Loca Secretariat","OYO","6.443369,3.355265","N"
"ZENITH BANK","ADH082490","Nigerian Law School","FCT","6.449732,3.403182","N"
"POLARIS BANK LTD","ADH142363","Along Nigeria Law School","FCT","6.449732,3.403182","N"
"ZENITH BANK","ADH080047","24a Wharf Road","Lagos","6.443895,3.373092","N"
"KEYSTONE BANK TBS","ADH190212","37 37a Tafawa Balewa Square","Lagos","6.448192,3.399135","N"
"UBA NIGERIA","ADH181027","Lagos","Lagos","6.4477,3.39712","N"
"UBA NIGERIA","ADH181490","Lagos","Lagos","6.44769,3.39711","N"
"ACCESS BANK PLC","ADH163461","Old Ojo Road","Lagos","6.456852,3.27503","N"
"FIDELITY BANK PLC TRADE FAIR","ADH200706","Trade Fair Complex Badagry Exp Way","Lagos","6.466638,3.253334","N"
"FIRST BANK OF NIGERIA PLC","ADH003488","Investment House Branch","Lagos","6.44751,3.39725","N"
"FIRST BANK OF NIGERIA PLC","ADH000452","8 Moloney Street","Lagos","6.44921,3.40444","N"
"WEMA BANK PLC","ADH110331","241 Igbosere Road","Lagos","6.449346,3.40497","N"
"WEMA BANK","ADH110209","Apapa","Lagos","6.44351,3.37309","N"
"UBA NIGERIA","ADH182336","Lagos","Lagos","6.4432,3.37108","N"
"HERITAGE BANK ENTREPRISE","ADH230802","Mammy Mkt Navy Town","Lagos","6.45137,3.28997","N"
"ZENIH BANK NIG / OLUWOLE BRANC","ADH082829","3a & B Oladipo Oluwole Street,","Lagos","6.442256,3.35545","N"
"FIRST BANK OF NIGERIA PLC","ADH001200","Federal Secretariat Branch","Lagos","6.453734,3.420478","N"
"FIRST BANK OF NIGERIA PLC","ADH001288","Navy Town Ojo Branch","Lagos","6.45105,3.28871","N"
"WEMA BANK","ADH110825","2 Commercial Road Apapa","Lagos","6.442686,3.373284","N"
"POLARIS BANK LTD","ADH140426","Wharf Road Branch","Lagos","6.44286,3.3753","N"
"FIDELITY BANK PLC MOLONEY","ADH201170","3 5 Moloney Street","Lagos","6.448848,3.406754","N"
"GUARANTY TRUST BANK PLC.","ADH090772","Ibhafon Road","Lagos","6.442138,3.332113","N"
"GTBANK","ADH091476","30 Moloney Street","Lagos","6.448492,3.406269","N"
"UBN PLC OBALENDE","ADH241781","13 15 Nojeem Maiyegun Street Obalende","Lagos","6.44968,3.41064","N"
"UBN PLC 32 WHARF ROAD","ADH240142","32 Wharf Road Apapa Lagos","Lagos","6.442625,3.375752","N"
"UBN PLC MOLONEY","ADH241671","Moloney Lagos","Lagos","6.448227,3.405646","N"
"ACCESS BANK PLC","ADH163120","34 Moloney","Lagos","6.448372,3.406451","N"
"UBN PLC TINUBU","ADH242429","Tinubu Square Lagos","Lagos","6.44776,3.40463","N"
"ZENITH BANK","ADH081961","20-22 Moloney Street","Lagos","6.447944,3.405492","N"
"GUARANTY TRUST BANK PLC.","ADH090695","Marina Street","Lagos","6.443289,3.318215","N"
"ZENITH INTERNATIONAL BANK","ADH083424","6 Marine Road","Lagos","6.440684,3.358585","N"
"ZENITH INTERNATIONAL BANK","ADH083402","18, Apapa-oshodi Expressway","Lagos","6.441239,3.331256","N"
"FIDELITY BANK PLC APT","ADH200904","Association Of Progressive Traders Mkt","Lagos","6.466795,3.248025","N"
"KEYSTONE BANK APAPA2","ADH191675","18 20 Commercial Road  Apapa","Lagos","6.441113,3.371928","N"
"WEMA BANK PLC","ADH111079","Block 9 Zone D Aspamda Mrk","Lagos","6.46854,3.24489","N"
"KEYSTONE BANK ASPAMDA","ADH190915","Zone B Aspmda Intl Trade Fair Complex","Lagos","6.46848,3.24498","N"
"FIDELITY BANK PLC IBAFON","ADH200377","16 Apapa Oshodi Exp Way","Lagos","6.44087,3.33172","N"
"UBA NIGERIA","ADH180389","Lagos","Lagos","6.44075,3.33247","N"
"UBN PLC ASPAMDA MAIN GATE","ADH240603","Aspamda Main Gate Trade Fair Lagos","Lagos","6.46638,3.2481","N"
"FCMB","ADH151239","10 12 Marcathy St Onikan","Lagos","6.446512,3.405086","N"
"ACCESS BANK","ADH165308","217 Airport Road Mafoluku","Lagos","6.4431,3.31298","N"
"ACCESS BANK","ADH165418","Hall 2 Aspanda Plaza","Lagos","6.469027,3.242994","N"
"ECOBANK NIGERIA PLC","ADH055067","94 Warehouse Road","Lagos","6.44048,3.37157","N"
"UBA NIGERIA","ADH181368","Lagos","Lagos","6.447703,3.409955","N"
"ACCESS BANK PLC","ADH160293","8 10 Commercial Road Apapa","Lagos","6.440393,3.37219","N"
"GUARANTY TRUST BANK PLC","ADH090112","Aspamda Plaza Ari Zone A","Lagos","6.46876,3.24293","N"
"ACCESS BANK PLC","ADH160028","4 Burma Road","Lagos","6.440631,3.375243","N"
"ACCESS BANK","ADH165331","6keffi Street Ikoyi Lagos","Lagos","6.44898,3.4151","N"
"HERITAGE BANK ENTREPRISE","ADH230473","2 Club Road","Abia","6.452933,3.426679","N"
"ACCESS BANK","ADH160545","2a Creek Road","Lagos","6.440831,3.377412","N"
"ZENITH BANK","ADH080476","1 Bank Road","Niger","6.451458,3.423011","N"
"ECOBANK NIGERIA PLC","ADH057157","25 Glover Road","Lagos","6.454526,3.431428","N"
"UBA NIGERIA","ADH181995","Lagos","Lagos","6.45013,3.28301","N"
"KEYSTONE BANK APAPA1","ADH190663","20b Warehouse Road Apapa","Lagos","6.4397,3.36914","N"
"FBN PLC","ADH004126","Kofo Abayomi Branch","Lagos","6.439632,3.369646","N"
"UBA NIGERIA","ADH181159","Lagos","Lagos","6.43956,3.36947","N"
"FIDELITY BANK PLC APAPA 3","ADH200124","13 Commercial Road Apapa","Lagos","6.4397,3.372441","N"
"ACCESS BANK","ADH165287","Mamman Kontagora House","Lagos","6.43931,3.36805","N"
"UBA ASPAMDA PLAZA TRADEFAIR 2","ADH180334","Lagos","Lagos","6.467067,3.244446","N"
"STANBIC IBTC BANK PLC","ADH171985","Plot Crc Old Ojo Road","Lagos","6.466738,3.244592","N"
"UBN PLC YINKA FOLAWIYO","ADH242627","27 Yinka Folawiyo Avenue  Apapa","Lagos","6.43885,3.36686","N"
"UBA 1 WAREHOUSE ROAD APAPA","ADH180697","Lagos","Lagos","6.43867,3.36557","N"
"POLARIS BANK LTD","ADH140130","Hall 2, Auto Plaza, Aspamda","Lagos","6.46694,3.24383","N"
"ZENITH INTERNATIONAL BANK","ADH080773","Creek Road Branch","Lagos","6.43955,3.37569","N"
"ECOBANK NIGERIA","ADH052503","Int L Trade Fair Complex","Lagos","6.46684,3.243691","N"
"FIRST BANK OF NIGERIA PLC","ADH000067","9 Bank Road","Adamawa","6.450866,3.424657","N"
"UBA NIGERIA","ADH180071","Lagos","Lagos","6.43846,3.36551","N"
"ZENITH BANK","ADH080058","15 Warehouse Road","Lagos","6.4384,3.3653","N"
"FIDELITY BANK PLC APAPA","ADH200102","11 Burma Rd Apapa","Lagos","6.438874,3.371325","N"
"ZENITH BANK WARE HOUSE RD 2 B","ADH082962","No. 35 Ware House Road","Lagos","6.438368,3.3652","N"
"FIDELITY BANK PLC APAPA 2","ADH200113","39 Wharehouse Rd Apapa","Lagos","6.438312,3.365244","N"
"ZENITH BANK","ADH082577","Hall 10 Olusegun Obasanjo Hall","Lagos","6.46665,3.24338","N"
"GTBANK BURMA ROAD","ADH091894","No 17 Burma Road","Lagos","6.438418,3.36981","N"
"ACCESS BANK","ADH166486","11a Burma Road Apapa","Lagos","6.43821,3.36896","N"
"ZENITH BANK","ADH082566","No. 8 Keffi Street","Lagos","6.447005,3.415011","N"
"ACCESS BANK","ADH166024","11 King George V Rd Onikan Lagos","Lagos","6.44397,3.40429","N"
"GUARANTY TRUST BANK PLC","ADH092093","1 Obadeyi Close,","Lagos","6.445093,3.409611","N"
"ACCESS BANK","ADH165540","16b Oshodi Apapa Expressway La","Lagos","6.43748,3.33745","N"
"FBN PLC","ADH004049","Creek Road Branch","Lagos","6.436744,3.36442","N"
"FBN PLC","ADH000386","Apapa Barnch","Lagos","6.43671,3.364805","N"
"GUARANTY TRUST BANK PLC.","ADH090420","Creek Road Branch","Lagos","6.436849,3.370707","N"
"UBN PLC CREEK","ADH240834","30 32 Creek Road","Lagos","6.436208,3.364495","N"
"FIDELITY BANKPLC BBA1","ADH200191","Trade Fair Complex Badagry Exp Way","Lagos","6.46018,3.25065","N"
"ACCESS BANK RET SHOPKIRIKIRI APAPA LAGOS","ADH165144","Karimu Street Kirikiri Town Apapa","Lagos","6.43974,3.30803","N"
"UBN PLC ATIKU ABUBAKAR","ADH240614","Atiku Abubakar Hall Trade Fair Lagos","Lagos","6.45982,3.25028","N"
"UBA ATIKU ABUBAKAR HALL","ADH184064","Lagos","Lagos","6.4597,3.25046","N"
"KEYSTONE BANK BBA","ADH192379","Atiku Abubakar Hall Internatio","Lagos","6.46011,3.24951","N"
"ECOBANK NIGERIA PLC","ADH055210","Balogun Intl Market","Lagos","6.45974,3.24984","N"
"ACCESS BANK PLC","ADH163021","Icc Complex","Lagos","6.45955,3.25019","N"
"FIRST CITY MONUMENT BANK PLC","ADH150139","35 Creek Road Apapa Alaba Int. Market","Lagos","6.435212,3.36605","N"
"ACCESS BANK PLC RET SHOP RORO PORT","ADH167267","Roro Port Tin Can Island Apapa","Lagos","6.43434,3.35008","N"
"KEYSTONE BANK IKOYI 2","ADH190960","36 Awolowo Rd Ikoyi","Lagos","6.44269,3.41221","N"
